Feature ID	Taxon	Consensus
ec7841c2426cd59e046259ce46992939	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;sh__SH1809690.09FU	1.0
eccd9bdea48d7ed4e4df680a8855b55c	Unassigned	1.0
ed07aeecf6d98f5c052174fcec552c64	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1817221.09FU	1.0
ed7ead1cde374ea0d1207980b5c6f98a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_sp;sh__SH1960844.09FU	1.0
ed86bbbf1a6d1a8809041f4b80b7ef2f	Unassigned	1.0
edb15fbdb96e272cecdc7e5312875395	Unassigned	1.0
ee460169afdeaee97ba78f751ab42d08	Unassigned	1.0
ee558af2bc62c7ff2fd7e26fdfc3eec2	Unassigned	1.0
ee6bd0db6c8b8ae9ef5ea71a6db7d59c	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp;sh__SH2059947.09FU	1.0
ef11f70038d64c599e01de2124acb2fc	Unassigned	1.0
ef74d00dd7fdcaf19b6fa2f68394e0bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Rossbeevera;s__Rossbeevera_sp;sh__SH1639932.09FU	1.0
f0235aa89d6b772117caf534da3e4f86	Unassigned	1.0
f04791330078a381bd7e45f1255f23c3	Unassigned	1.0
f064f5cd835e57044643b85d9a02fcc2	Unassigned	1.0
f069001e7fc66347eef30a0a06919812	Unassigned	1.0
f07d4d6b56e58ec9fe15d8a9700a4e64	Unassigned	1.0
f0dcfce457124b82bdcaf73aac7c1033	Unassigned	1.0
f10150322612632b601ba9ce0507f85d	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp;sh__SH1574642.09FU	1.0
f10745383bf96bb52c9d750e5cd40e71	Unassigned	1.0
f12acf0a4050c55b326e7434dd2f31ff	Unassigned	1.0
f193b7626a9c3531c951985001016a58	Unassigned	1.0
f1c7ffc0a4ac9a0a5eae81bf3e96a4c5	Unassigned	1.0
f2fbc6e1e974663fb7d49dc578cd60d2	Unassigned	1.0
f411ba5576652eb625ceee5595b24538	Unassigned	1.0
f47ed32a471caed5ea1cdfc7a232768d	Unassigned	1.0
f48f3a9a2e19df2be2c2e49e460b4274	Unassigned	1.0
f509792230d5b297c078df76b1cf12ac	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH2012856.09FU	1.0
f5d40f7e09183b2eaf50a0a29a187230	Unassigned	1.0
f6486e03ddd37330ccc5d2d5eb7bb6dc	Unassigned	1.0
f68c159f496901872075caf407a247d8	Unassigned	1.0
f69ec2825badd6e6728e7ecbd8852dd0	Unassigned	1.0
f7933476ec8a8c78b1574289153b4e01	Unassigned	1.0
f7bab8c9698cdfd92cee5dfbed64e39d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tympanidaceae;g__Tympanidaceae_gen_Incertae_sedis;s__Tympanidaceae_sp;sh__SH1602441.09FU	1.0
f7f4eabbf6f58a2d1240066526f53002	Unassigned	1.0
f816ca55d84d35eb89396015b5b4cf5d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_bisporus;sh__SH1915005.09FU	1.0
f82ee0928d23a4eca921f7e0011dd873	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp;sh__SH1752314.09FU	1.0
f835c8daa17bbce6e656a3bb79fbc81f	Unassigned	1.0
f8598af6ed78c3c1e5f5d03ec6c8a48a	Unassigned	1.0
f88e2b873bc5cb6fc96a188586c04477	Unassigned	1.0
f8d8916012edac5b382b7b78a3aeb49a	k__Metazoa;p__Nematoda;c__Nematoda_cls_Incertae_sedis;o__Nematoda_ord_Incertae_sedis;f__Nematoda_fam_Incertae_sedis;g__Nematoda_gen_Incertae_sedis;s__Nematoda_sp;sh__SH1832988.09FU	1.0
f91daea3f83ca5e35065fa2516acfa13	Unassigned	1.0
f99cf6582f8a0f69cf128210a5f8f3c9	Unassigned	1.0
fac88ad811f5300319584111329d8b89	Unassigned	1.0
fad1a31e92793015c6c0509a7e18b046	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis;sh__SH1810800.09FU	1.0
faefb6480344770994eef307e75f8ef2	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron	1.0
fb5520aec3440d709df7958dd55f44c8	Unassigned	1.0
fb6098dd346fff93dcb7c889571c7582	Unassigned	1.0
fb62ef55051a4ec331a55cdd903c7378	Unassigned	1.0
fba9ff27c3a49a262c410dde21fbbdce	Unassigned	1.0
fc3dab78edda73fa91ef74a4da2006a8	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Stictidaceae_gen_Incertae_sedis;s__Stictidaceae_sp;sh__SH1709302.09FU	1.0
fcf2b4b9178f625c77b4e2c6549dcc4b	Unassigned	1.0
fe1f11e4ecfedace894dee9abef15a9f	Unassigned	1.0
fe39504e805b959f5ecc7dfde1c6a10c	Unassigned	1.0
fe414c87180cb21a2983d61a53b11093	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.8
ff19fc51b60dbadf05c4ec844f2f5d3e	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	0.933
