#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/24905288/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/30802670/ccs	29	62.07	30.97	5A
m84073_231201_031203_s3/7670093/ccs	103	50.49	40.00	5A
m84073_231201_031203_s3/18744928/ccs	741	57.22	40.00	5A
m84073_231201_031203_s3/30804887/ccs	750	58.00	40.00	5A
m84073_231201_031203_s3/18746157/ccs	283	48.41	40.00	5A
m84073_231201_031203_s3/18810304/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/25036333/ccs	1011	50.25	40.00	5A
m84073_231201_031203_s3/13763184/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/18811430/ccs	360	39.17	39.12	5A
m84073_231201_031203_s3/25100878/ccs	1226	51.22	40.00	5A
m84073_231201_031203_s3/30934773/ccs	431	58.00	34.71	5A
m84073_231201_031203_s3/30933731/ccs	352	45.45	40.00	5A
m84073_231201_031203_s3/25037708/ccs	662	50.30	34.46	5A
m84073_231201_031203_s3/30998584/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/7799846/ccs	662	50.30	39.99	5A
m84073_231201_031203_s3/18877363/ccs	1228	51.06	39.98	5A
m84073_231201_031203_s3/7801583/ccs	1070	41.40	35.15	5A
m84073_231201_031203_s3/18877408/ccs	630	61.75	40.00	5A
m84073_231201_031203_s3/13829974/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/13894618/ccs	821	50.30	31.49	5A
m84073_231201_031203_s3/31000586/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/13895073/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/13830987/ccs	475	54.74	25.23	5A
m84073_231201_031203_s3/19008412/ccs	663	51.73	40.00	5A
m84073_231201_031203_s3/25166389/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/7932331/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/13959877/ccs	110	42.73	20.03	5A
m84073_231201_031203_s3/19072159/ccs	741	57.35	37.88	5A
m84073_231201_031203_s3/31064104/ccs	476	53.36	34.16	5A
m84073_231201_031203_s3/31065763/ccs	428	58.41	40.00	5A
m84073_231201_031203_s3/7931136/ccs	1221	51.43	29.83	5A
m84073_231201_031203_s3/31129960/ccs	1011	50.25	40.00	5A
m84073_231201_031203_s3/7996722/ccs	662	49.70	30.52	5A
m84073_231201_031203_s3/14090525/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/25298493/ccs	662	50.30	35.83	5A
m84073_231201_031203_s3/31195781/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/19204600/ccs	428	58.41	26.86	5A
m84073_231201_031203_s3/19204389/ccs	221	33.03	40.00	5A
m84073_231201_031203_s3/8127154/ccs	741	57.35	39.65	5A
m84073_231201_031203_s3/14091219/ccs	29	62.07	21.42	5A
m84073_231201_031203_s3/25299963/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/19268511/ccs	724	43.92	39.88	5A
m84073_231201_031203_s3/31198202/ccs	76	40.79	40.00	5A
m84073_231201_031203_s3/31261458/ccs	603	54.23	39.98	5A
m84073_231201_031203_s3/8192836/ccs	750	58.13	40.00	5A
m84073_231201_031203_s3/25365013/ccs	822	50.24	39.67	5A
m84073_231201_031203_s3/31392233/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/14224211/ccs	420	50.24	40.00	5A
m84073_231201_031203_s3/25429657/ccs	419	56.32	40.00	5A
m84073_231201_031203_s3/19400654/ccs	476	54.41	40.00	5A
m84073_231201_031203_s3/14223067/ccs	634	58.83	39.87	5A
m84073_231201_031203_s3/31329264/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/19399936/ccs	1067	53.23	40.00	5A
m84073_231201_031203_s3/25494336/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/14289466/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/31394725/ccs	1185	44.64	40.00	5A
m84073_231201_031203_s3/14355360/ccs	476	53.36	39.43	5A
m84073_231201_031203_s3/8325386/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/14354972/ccs	741	57.35	34.93	5A
m84073_231201_031203_s3/31460343/ccs	617	50.89	40.00	5A
m84073_231201_031203_s3/8390943/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/8389715/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/31523747/ccs	126	57.94	40.00	5A
m84073_231201_031203_s3/31588574/ccs	303	37.95	39.94	5A
m84073_231201_031203_s3/8454405/ccs	861	49.01	39.68	5A
m84073_231201_031203_s3/14420408/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/31588773/ccs	861	49.25	40.00	5A
m84073_231201_031203_s3/8521959/ccs	593	54.81	39.55	5A
m84073_231201_031203_s3/19597727/ccs	476	54.41	39.96	5A
m84073_231201_031203_s3/19598220/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/14550032/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/14616742/ccs	420	50.24	40.00	5A
m84073_231201_031203_s3/8587654/ccs	1068	41.39	32.30	5A
m84073_231201_031203_s3/19728030/ccs	821	50.30	30.77	5A
m84073_231201_031203_s3/31721768/ccs	114	49.12	40.00	5A
m84073_231201_031203_s3/19728939/ccs	1068	53.37	40.00	5A
m84073_231201_031203_s3/14614716/ccs	186	46.24	40.00	5A
m84073_231201_031203_s3/31721814/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/8651639/ccs	739	57.37	40.00	5A
m84073_231201_031203_s3/8653105/ccs	596	40.44	40.00	5A
m84073_231201_031203_s3/31851300/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/25889648/ccs	663	51.73	40.00	5A
m84073_231201_031203_s3/19859119/ccs	822	50.24	21.03	5A
m84073_231201_031203_s3/8653583/ccs	628	57.64	39.99	5A
m84073_231201_031203_s3/26019108/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/26018523/ccs	436	57.57	21.13	5A
m84073_231201_031203_s3/19925520/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/26083739/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/19990465/ccs	132	50.00	40.00	5A
m84073_231201_031203_s3/31983719/ccs	1069	41.44	39.03	5A
m84073_231201_031203_s3/31916930/ccs	125	56.00	40.00	5A
m84073_231201_031203_s3/31917220/ccs	619	41.68	40.00	5A
m84073_231201_031203_s3/31918263/ccs	634	58.83	40.00	5A
m84073_231201_031203_s3/20056027/ccs	566	39.75	40.00	5A
m84073_231201_031203_s3/20056384/ccs	105	48.57	40.00	5A
m84073_231201_031203_s3/32047857/ccs	590	44.58	40.00	5A
m84073_231201_031203_s3/26150348/ccs	1068	41.48	25.84	5A
m84073_231201_031203_s3/32047755/ccs	1071	41.46	31.70	5A
m84073_231201_031203_s3/26150768/ccs	1227	51.26	40.00	5A
m84073_231201_031203_s3/14944235/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/8914503/ccs	474	53.16	20.02	5A
m84073_231201_031203_s3/32048134/ccs	593	54.81	23.07	5A
m84073_231201_031203_s3/26215615/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/20056930/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/26214944/ccs	355	51.55	40.00	5A
m84073_231201_031203_s3/26151247/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/8979855/ccs	725	43.59	40.00	5A
m84073_231201_031203_s3/32115600/ccs	630	58.25	39.87	5A
m84073_231201_031203_s3/8980283/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/9045754/ccs	39	35.90	40.00	5A
m84073_231201_031203_s3/26217122/ccs	821	50.30	36.39	5A
m84073_231201_031203_s3/15139891/ccs	346	42.20	39.97	5A
m84073_231201_031203_s3/15139394/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/9110536/ccs	114	49.12	30.10	5A
m84073_231201_031203_s3/26346217/ccs	387	33.07	40.00	5A
m84073_231201_031203_s3/15205167/ccs	623	57.30	30.34	5A
m84073_231201_031203_s3/20317986/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/9175967/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/20382839/ccs	739	57.51	40.00	5A
m84073_231201_031203_s3/15206354/ccs	339	47.79	40.00	5A
m84073_231201_031203_s3/26413084/ccs	705	55.18	29.05	5A
m84073_231201_031203_s3/32375640/ccs	1201	49.54	40.00	5A
m84073_231201_031203_s3/15271504/ccs	488	62.09	40.00	5A
m84073_231201_031203_s3/26478664/ccs	148	58.78	40.00	5A
m84073_231201_031203_s3/32441496/ccs	1199	37.11	36.99	5A
m84073_231201_031203_s3/32440852/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/20513515/ccs	724	43.92	25.41	5A
m84073_231201_031203_s3/26543811/ccs	222	38.29	40.00	5A
m84073_231201_031203_s3/9307747/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/20513598/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/9308803/ccs	135	52.59	36.07	5A
m84073_231201_031203_s3/9308994/ccs	636	58.96	38.81	5A
m84073_231201_031203_s3/9372110/ccs	707	54.31	40.00	5A
m84073_231201_031203_s3/15402466/ccs	307	55.70	40.00	5A
m84073_231201_031203_s3/20580504/ccs	636	58.96	29.44	5A
m84073_231201_031203_s3/26610152/ccs	112	43.75	40.00	5A
m84073_231201_031203_s3/26545052/ccs	604	52.81	40.00	5A
m84073_231201_031203_s3/9374700/ccs	352	50.00	40.00	5A
m84073_231201_031203_s3/26673937/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/15468835/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/9503287/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/9503451/ccs	634	58.83	40.00	5A
m84073_231201_031203_s3/32638057/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/32639314/ccs	754	33.95	40.00	5A
m84073_231201_031203_s3/15599602/ccs	428	58.41	40.00	5A
m84073_231201_031203_s3/20710913/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/15599073/ccs	708	57.34	40.00	5A
m84073_231201_031203_s3/15600005/ccs	355	47.32	40.00	5A
m84073_231201_031203_s3/32705454/ccs	705	55.18	40.00	5A
m84073_231201_031203_s3/15598806/ccs	663	49.47	22.25	5A
m84073_231201_031203_s3/15663483/ccs	235	46.38	40.00	5A
m84073_231201_031203_s3/9636469/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/32835071/ccs	1193	50.63	40.00	5A
m84073_231201_031203_s3/32835186/ccs	549	53.37	40.00	5A
m84073_231201_031203_s3/32965007/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/15729803/ccs	126	57.94	40.00	5A
m84073_231201_031203_s3/9765135/ccs	623	56.98	39.87	5A
m84073_231201_031203_s3/9701161/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/20907888/ccs	1069	41.44	39.73	5A
m84073_231201_031203_s3/15795326/ccs	1088	61.12	35.31	5A
m84073_231201_031203_s3/20908911/ccs	617	50.89	33.40	5A
m84073_231201_031203_s3/20973026/ccs	78	48.72	40.00	5A
m84073_231201_031203_s3/33030225/ccs	671	52.16	40.00	5A
m84073_231201_031203_s3/20973273/ccs	39	35.90	40.00	5A
m84073_231201_031203_s3/20973480/ccs	390	37.44	40.00	5A
m84073_231201_031203_s3/9767854/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/20908973/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/27066459/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/32966445/ccs	94	52.13	40.00	5A
m84073_231201_031203_s3/9832587/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/21038641/ccs	221	33.03	40.00	5A
m84073_231201_031203_s3/27066761/ccs	113	48.67	28.01	5A
m84073_231201_031203_s3/20974323/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/15862423/ccs	722	43.49	20.04	5A
m84073_231201_031203_s3/27132426/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/3540025/ccs	361	39.34	29.22	5A
m84073_231201_031203_s3/15925696/ccs	707	54.17	40.00	5A
m84073_231201_031203_s3/15862242/ccs	415	54.46	40.00	5A
m84073_231201_031203_s3/21168356/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/21105616/ccs	1069	41.44	26.43	5A
m84073_231201_031203_s3/21169356/ccs	955	39.06	36.89	5A
m84073_231201_031203_s3/33162688/ccs	477	55.77	26.38	5A
m84073_231201_031203_s3/33227144/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/21169137/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/27198627/ccs	539	54.36	40.00	5A
m84073_231201_031203_s3/27197524/ccs	739	57.51	34.05	5A
m84073_231201_031203_s3/15992891/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/16057573/ccs	640	58.28	39.60	5A
m84073_231201_031203_s3/16057067/ccs	622	56.91	40.00	5A
m84073_231201_031203_s3/21170893/ccs	706	54.82	40.00	5A
m84073_231201_031203_s3/33293522/ccs	145	22.07	30.96	5A
m84073_231201_031203_s3/33292864/ccs	7	42.86	40.00	5A
m84073_231201_031203_s3/16122377/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/27264236/ccs	741	57.35	29.50	5A
m84073_231201_031203_s3/27264463/ccs	1227	51.26	40.00	5A
m84073_231201_031203_s3/21236702/ccs	592	55.07	29.76	5A
m84073_231201_031203_s3/21236589/ccs	132	50.00	40.00	5A
m84073_231201_031203_s3/21236673/ccs	135	52.59	40.00	5A
m84073_231201_031203_s3/10094914/ccs	861	49.36	40.00	5A
m84073_231201_031203_s3/33294423/ccs	1012	50.30	39.15	5A
m84073_231201_031203_s3/10094748/ccs	398	47.49	40.00	5A
m84073_231201_031203_s3/27331151/ccs	623	56.98	39.84	5A
m84073_231201_031203_s3/21300425/ccs	230	53.04	32.72	5A
m84073_231201_031203_s3/10159047/ccs	1043	43.14	40.00	5A
m84073_231201_031203_s3/16124871/ccs	1554	44.98	40.00	5A
m84073_231201_031203_s3/27330287/ccs	636	60.53	35.90	5A
m84073_231201_031203_s3/33423777/ccs	977	53.33	39.99	5A
m84073_231201_031203_s3/27396881/ccs	634	60.41	22.50	5A
m84073_231201_031203_s3/27396962/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/16189006/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/10225010/ccs	476	53.36	40.00	5A
m84073_231201_031203_s3/27460065/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/27460223/ccs	126	57.94	28.16	5A
m84073_231201_031203_s3/33424363/ccs	741	57.49	40.00	5A
m84073_231201_031203_s3/21366416/ccs	64	53.12	40.00	5A
m84073_231201_031203_s3/33426110/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/21367753/ccs	355	51.55	33.96	5A
m84073_231201_031203_s3/33426300/ccs	860	44.30	40.00	5A
m84073_231201_031203_s3/10289739/ccs	117	45.30	40.00	5A
m84073_231201_031203_s3/16255853/ccs	1120	34.73	40.00	5A
m84073_231201_031203_s3/21431525/ccs	92	59.78	40.00	5A
m84073_231201_031203_s3/16321432/ccs	662	50.15	40.00	5A
m84073_231201_031203_s3/21497854/ccs	707	53.18	40.00	5A
m84073_231201_031203_s3/3934964/ccs	427	59.48	40.00	5A
m84073_231201_031203_s3/3934811/ccs	1011	50.25	39.99	5A
m84073_231201_031203_s3/3999274/ccs	1224	51.23	37.41	5A
m84073_231201_031203_s3/27593239/ccs	545	53.39	40.00	5A
m84073_231201_031203_s3/16451872/ccs	1061	51.74	40.00	5A
m84073_231201_031203_s3/16516271/ccs	476	54.20	39.98	5A
m84073_231201_031203_s3/95160804/ccs	318	55.03	40.00	5A
m84073_231201_031203_s3/95094672/ccs	742	57.41	27.13	5A
m84073_231201_031203_s3/95160574/ccs	83	53.01	40.00	5A
m84073_231201_031203_s3/21693262/ccs	345	40.58	39.97	5A
m84073_231201_031203_s3/95095566/ccs	646	45.51	40.00	5A
m84073_231201_031203_s3/95225008/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/10618434/ccs	30	66.67	40.00	5A
m84073_231201_031203_s3/16646899/ccs	50	46.00	40.00	5A
m84073_231201_031203_s3/10619174/ccs	448	53.12	40.00	5A
m84073_231201_031203_s3/95355378/ccs	115	47.83	36.70	5A
m84073_231201_031203_s3/27853327/ccs	593	54.81	30.12	5A
m84073_231201_031203_s3/16712170/ccs	415	54.46	40.00	5A
m84073_231201_031203_s3/16714715/ccs	635	58.90	40.00	5A
m84073_231201_031203_s3/27854596/ccs	1201	49.46	38.42	5A
m84073_231201_031203_s3/27854828/ccs	741	57.35	39.99	5A
m84073_231201_031203_s3/16714125/ccs	706	54.82	40.00	5A
m84073_231201_031203_s3/95357631/ccs	707	55.30	40.00	5A
m84073_231201_031203_s3/21954943/ccs	352	45.45	40.00	5A
m84073_231201_031203_s3/21891965/ccs	477	53.46	33.01	5A
m84073_231201_031203_s3/10684588/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/78315899/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/27920084/ccs	361	39.34	40.00	5A
m84073_231201_031203_s3/22020364/ccs	420	50.24	40.00	5A
m84073_231201_031203_s3/78315770/ccs	307	55.05	40.00	5A
m84073_231201_031203_s3/10813888/ccs	439	59.23	40.00	5A
m84073_231201_031203_s3/95486439/ccs	92	59.78	39.10	5A
m84073_231201_031203_s3/95486574/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/89459633/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/89522605/ccs	640	58.28	38.70	5A
m84073_231201_031203_s3/95552969/ccs	817	41.00	32.78	5A
m84073_231201_031203_s3/95617901/ccs	1203	65.00	24.73	5A
m84073_231201_031203_s3/89654379/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/78515163/ccs	748	58.02	25.17	5A
m84073_231201_031203_s3/78514795/ccs	623	56.98	24.48	5A
m84073_231201_031203_s3/89655487/ccs	695	55.83	26.18	5A
m84073_231201_031203_s3/95749572/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/89719455/ccs	623	57.14	40.00	5A
m84073_231201_031203_s3/95749134/ccs	346	40.46	33.27	5A
m84073_231201_031203_s3/11010496/ccs	113	48.67	39.92	5A
m84073_231201_031203_s3/89720590/ccs	91	59.34	26.41	5A
m84073_231201_031203_s3/78643567/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/78580159/ccs	861	49.01	40.00	5A
m84073_231201_031203_s3/4590211/ccs	361	38.78	40.00	5A
m84073_231201_031203_s3/89786621/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/4590425/ccs	346	40.46	40.00	5A
m84073_231201_031203_s3/78709014/ccs	105	48.57	40.00	5A
m84073_231201_031203_s3/89849969/ccs	29	62.07	37.82	5A
m84073_231201_031203_s3/95750091/ccs	48	33.33	40.00	5A
m84073_231201_031203_s3/89786625/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/89785945/ccs	955	39.06	40.00	5A
m84073_231201_031203_s3/89787095/ccs	361	38.50	28.19	5A
m84073_231201_031203_s3/89786895/ccs	476	54.62	40.00	5A
m84073_231201_031203_s3/95879227/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/95816447/ccs	861	49.25	40.00	5A
m84073_231201_031203_s3/89852846/ccs	1322	37.59	40.00	5A
m84073_231201_031203_s3/89850731/ccs	821	50.30	39.99	5A
m84073_231201_031203_s3/89917609/ccs	399	33.08	40.00	5A
m84073_231201_031203_s3/78776456/ccs	160	45.00	17.09	5A
m84073_231201_031203_s3/78776785/ccs	640	58.28	39.99	5A
m84073_231201_031203_s3/89916004/ccs	566	39.75	40.00	5A
m84073_231201_031203_s3/95881651/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/4784641/ccs	318	55.03	40.00	5A
m84073_231201_031203_s3/89918375/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/78777286/ccs	1228	51.06	40.00	5A
m84073_231201_031203_s3/83886682/ccs	593	55.14	39.98	5A
m84073_231201_031203_s3/83888269/ccs	659	57.21	39.99	5A
m84073_231201_031203_s3/78841488/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/78841125/ccs	356	51.69	39.97	5A
m84073_231201_031203_s3/72681530/ccs	662	50.30	40.00	5A
m84073_231201_031203_s3/72681043/ccs	420	50.48	40.00	5A
m84073_231201_031203_s3/78841907/ccs	130	43.08	40.00	5A
m84073_231201_031203_s3/95947172/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/4785977/ccs	1066	40.81	40.00	5A
m84073_231201_031203_s3/89983457/ccs	619	40.71	40.00	5A
m84073_231201_031203_s3/83952092/ccs	640	58.28	40.00	5A
m84073_231201_031203_s3/96011268/ccs	620	54.68	34.01	5A
m84073_231201_031203_s3/4915711/ccs	824	51.46	40.00	5A
m84073_231201_031203_s3/96010717/ccs	60	38.33	40.00	5A
m84073_231201_031203_s3/78907797/ccs	318	54.40	40.00	5A
m84073_231201_031203_s3/72812430/ccs	706	54.82	40.00	5A
m84073_231201_031203_s3/78907518/ccs	724	43.92	40.00	5A
m84073_231201_031203_s3/78971474/ccs	830	43.61	35.89	5A
m84073_231201_031203_s3/96012668/ccs	475	54.53	40.00	5A
m84073_231201_031203_s3/72813052/ccs	741	57.35	35.74	5A
m84073_231201_031203_s3/4917077/ccs	725	44.00	36.08	5A
m84073_231201_031203_s3/90048661/ccs	636	60.53	40.00	5A
m84073_231201_031203_s3/84020075/ccs	741	57.35	39.99	5A
m84073_231201_031203_s3/84083327/ccs	307	55.70	40.00	5A
m84073_231201_031203_s3/78972543/ccs	398	47.49	39.80	5A
m84073_231201_031203_s3/90112397/ccs	427	59.48	28.92	5A
m84073_231201_031203_s3/90049403/ccs	587	51.96	40.00	5A
m84073_231201_031203_s3/96142378/ccs	1066	41.46	40.00	5A
m84073_231201_031203_s3/5047318/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/96078644/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/96207120/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/73007847/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/84151192/ccs	1291	53.45	29.42	5A
m84073_231201_031203_s3/90177633/ccs	861	49.36	40.00	5A
m84073_231201_031203_s3/79103203/ccs	821	50.30	39.99	5A
m84073_231201_031203_s3/96207393/ccs	1068	53.37	40.00	5A
m84073_231201_031203_s3/90179883/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/90178809/ccs	256	54.30	26.87	5A
m84073_231201_031203_s3/84215771/ccs	476	54.41	38.34	5A
m84073_231201_031203_s3/84215995/ccs	707	57.28	29.02	5A
m84073_231201_031203_s3/96274010/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/84215124/ccs	725	43.59	36.24	5A
m84073_231201_031203_s3/90245617/ccs	741	57.22	40.00	5A
m84073_231201_031203_s3/84216532/ccs	638	57.68	29.54	5A
m84073_231201_031203_s3/73075504/ccs	168	50.60	40.00	5A
m84073_231201_031203_s3/84279727/ccs	593	55.14	35.71	5A
m84073_231201_031203_s3/90244080/ccs	115	47.83	28.54	5A
m84073_231201_031203_s3/79169132/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/84347878/ccs	707	52.90	40.00	5A
m84073_231201_031203_s3/96340686/ccs	659	57.21	39.88	5A
m84073_231201_031203_s3/73138776/ccs	541	42.33	39.69	5A
m84073_231201_031203_s3/73140200/ccs	1069	41.25	37.13	5A
m84073_231201_031203_s3/84347634/ccs	456	55.26	24.28	5A
m84073_231201_031203_s3/84281967/ccs	14	35.71	40.00	5A
m84073_231201_031203_s3/79169529/ccs	830	50.00	30.02	5A
m84073_231201_031203_s3/73206297/ccs	92	59.78	40.00	5A
m84073_231201_031203_s3/90310076/ccs	539	54.36	22.53	5A
m84073_231201_031203_s3/79233444/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/5178847/ccs	1224	51.23	32.21	5A
m84073_231201_031203_s3/84412316/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/84412013/ccs	79	49.37	28.54	5A
m84073_231201_031203_s3/73205640/ccs	301	43.19	39.97	5A
m84073_231201_031203_s3/5179024/ccs	690	54.78	39.87	5A
m84073_231201_031203_s3/73269747/ccs	623	57.14	40.00	5A
m84073_231201_031203_s3/73269499/ccs	1069	41.35	40.00	5A
m84073_231201_031203_s3/84478670/ccs	724	43.92	40.00	5A
m84073_231201_031203_s3/96471951/ccs	29	62.07	40.00	5A
m84073_231201_031203_s3/79235786/ccs	319	54.86	26.09	5A
m84073_231201_031203_s3/96471407/ccs	705	55.18	40.00	5A
m84073_231201_031203_s3/96469846/ccs	640	58.28	38.83	5A
m84073_231201_031203_s3/84477307/ccs	604	52.81	40.00	5A
m84073_231201_031203_s3/79298837/ccs	159	44.65	40.00	5A
m84073_231201_031203_s3/73271466/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/73271635/ccs	739	57.37	40.00	5A
m84073_231201_031203_s3/73335179/ccs	361	39.34	40.00	5A
m84073_231201_031203_s3/90311187/ccs	634	58.83	40.00	5A
m84073_231201_031203_s3/90375619/ccs	0	0.00	40.00	5A
m84073_231201_031203_s3/84542841/ccs	115	47.83	40.00	5A
m84073_231201_031203_s3/5245703/ccs	211	54.03	40.00	5A
m84073_231201_031203_s3/96601308/ccs	1403	42.62	39.87	5A
m84073_231201_031203_s3/84543551/ccs	739	57.51	39.99	5A
m84073_231201_031203_s3/73335341/ccs	612	41.99	39.97	5A
m84073_231201_031203_s3/96536982/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/96602129/ccs	600	54.33	29.51	5A
m84073_231201_031203_s3/84608595/ccs	151	37.09	40.00	5A
m84073_231201_031203_s3/5311201/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/5310058/ccs	369	52.85	22.64	5A
m84073_231201_031203_s3/79364479/ccs	706	50.28	40.00	5A
m84073_231201_031203_s3/90439954/ccs	660	47.73	35.15	5A
m84073_231201_031203_s3/90376150/ccs	151	37.09	26.34	5A
m84073_231201_031203_s3/79365076/ccs	623	56.98	38.45	5A
m84073_231201_031203_s3/90440147/ccs	623	57.14	40.00	5A
m84073_231201_031203_s3/90377151/ccs	741	57.35	40.00	5A
m84073_231201_031203_s3/79365153/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/73402236/ccs	642	58.26	38.82	5A
m84073_231201_031203_s3/90440855/ccs	623	56.98	40.00	5A
m84073_231201_031203_s3/96602761/ccs	476	53.36	39.77	5A
m84073_231201_031203_s3/96666467/ccs	691	54.85	39.88	5A
m84073_231201_031203_s3/79366628/ccs	29	55.17	40.00	5A
m84073_231201_031203_s3/90506373/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/96732111/ccs	1088	61.12	40.00	5A
m84073_231201_031203_s3/90572075/ccs	160	45.00	40.00	5A
m84073_231201_031203_s3/79432553/ccs	318	54.40	40.00	5A
m84073_231201_031203_s3/79495462/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/96733979/ccs	315	58.10	40.00	5A
m84073_231201_031203_s3/79432224/ccs	1227	51.26	40.00	5A
m84073_231201_031203_s3/79495813/ccs	1083	40.26	40.00	5A
m84073_231201_031203_s3/79432661/ccs	431	58.00	40.00	5A
m84073_231201_031203_s3/73468220/ccs	622	56.91	35.84	5A
m84073_231201_031203_s3/90637901/ccs	821	50.30	40.00	5A
m84073_231201_031203_s3/79497849/ccs	1069	41.44	40.00	5A
m84073_231201_031203_s3/67111175/ccs	318	54.72	40.00	5A
m84073_231201_031203_s3/90639095/ccs	593	54.81	35.71	5A
m84073_231201_031203_s3/96862996/ccs	593	55.14	40.00	5A
m84073_231201_031203_s3/67111219/ccs	361	39.34	40.00	5A
