#id	length	GC	avg.qual	sample
m84073_231201_031203_s3/126091825/ccs	948	38.71	39.88	5B
m84073_231201_031203_s3/115278382/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/115278817/ccs	949	38.78	39.18	5B
m84073_231201_031203_s3/126092087/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/126092029/ccs	949	38.88	27.92	5B
m84073_231201_031203_s3/103088432/ccs	1180	49.75	40.00	5B
m84073_231201_031203_s3/126156854/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/132122073/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/132123343/ccs	949	38.88	36.79	5B
m84073_231201_031203_s3/115344643/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/109579128/ccs	947	38.86	39.90	5B
m84073_231201_031203_s3/121176379/ccs	350	42.29	40.00	5B
m84073_231201_031203_s3/103154242/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/121177214/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/103220265/ccs	949	38.88	39.91	5B
m84073_231201_031203_s3/103090872/ccs	329	44.07	40.00	5B
m84073_231201_031203_s3/132187286/ccs	950	38.84	39.99	5B
m84073_231201_031203_s3/109644193/ccs	330	44.24	33.34	5B
m84073_231201_031203_s3/121242379/ccs	950	38.84	39.99	5B
m84073_231201_031203_s3/126222393/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/109707886/ccs	348	42.82	21.51	5B
m84073_231201_031203_s3/126223837/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/103220632/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/115411829/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/115411365/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/103222050/ccs	949	38.78	31.12	5B
m84073_231201_031203_s3/103285193/ccs	949	38.88	39.91	5B
m84073_231201_031203_s3/121307781/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/121243911/ccs	948	38.82	28.99	5B
m84073_231201_031203_s3/132254269/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/115476548/ccs	949	38.78	32.02	5B
m84073_231201_031203_s3/126224191/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/132317562/ccs	330	44.55	39.97	5B
m84073_231201_031203_s3/126224860/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/103351430/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/121373507/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/132319278/ccs	949	38.78	38.47	5B
m84073_231201_031203_s3/132385315/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132319896/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/132383326/ccs	949	38.88	37.01	5B
m84073_231201_031203_s3/126289808/ccs	951	38.91	36.88	5B
m84073_231201_031203_s3/132385590/ccs	949	38.78	39.98	5B
m84073_231201_031203_s3/121439393/ccs	948	38.92	40.00	5B
m84073_231201_031203_s3/103353190/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/115541494/ccs	949	38.78	36.86	5B
m84073_231201_031203_s3/109775137/ccs	348	42.53	30.92	5B
m84073_231201_031203_s3/109775691/ccs	947	38.86	22.60	5B
m84073_231201_031203_s3/126355922/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/126356096/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/121439967/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/121440031/ccs	146	43.84	31.38	5B
m84073_231201_031203_s3/109840150/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/115542668/ccs	473	48.41	40.00	5B
m84073_231201_031203_s3/132515027/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132515273/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/115606281/ccs	948	38.82	26.96	5B
m84073_231201_031203_s3/132516757/ccs	1225	51.02	33.50	5B
m84073_231201_031203_s3/121506667/ccs	950	38.84	36.88	5B
m84073_231201_031203_s3/121505618/ccs	350	42.57	39.29	5B
m84073_231201_031203_s3/121505983/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/126420317/ccs	948	38.92	39.72	5B
m84073_231201_031203_s3/132516848/ccs	949	38.88	36.88	5B
m84073_231201_031203_s3/132516256/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/121505324/ccs	949	38.78	27.42	5B
m84073_231201_031203_s3/132515608/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/126420577/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/103484369/ccs	1228	51.06	40.00	5B
m84073_231201_031203_s3/109906621/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/103613911/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/103613336/ccs	84	38.10	21.39	5B
m84073_231201_031203_s3/115608180/ccs	348	42.24	40.00	5B
m84073_231201_031203_s3/103612535/ccs	145	43.45	40.00	5B
m84073_231201_031203_s3/103549563/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/115608345/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/103613147/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/121635000/ccs	949	38.78	39.98	5B
m84073_231201_031203_s3/132646892/ccs	948	38.71	39.72	5B
m84073_231201_031203_s3/126486052/ccs	949	38.78	39.07	5B
m84073_231201_031203_s3/126550302/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/115673364/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110037889/ccs	346	40.46	40.00	5B
m84073_231201_031203_s3/103679866/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/110037275/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/132711634/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/103680128/ccs	949	38.78	38.68	5B
m84073_231201_031203_s3/103679484/ccs	953	38.72	36.30	5B
m84073_231201_031203_s3/103680115/ccs	950	38.84	39.18	5B
m84073_231201_031203_s3/132710485/ccs	950	38.84	39.91	5B
m84073_231201_031203_s3/132711431/ccs	956	38.91	39.98	5B
m84073_231201_031203_s3/132712253/ccs	950	38.74	30.14	5B
m84073_231201_031203_s3/126552657/ccs	949	38.78	39.17	5B
m84073_231201_031203_s3/121700791/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/126552240/ccs	951	38.91	26.67	5B
m84073_231201_031203_s3/126552529/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132713296/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/110102812/ccs	349	42.41	39.97	5B
m84073_231201_031203_s3/110102333/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132776129/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/132776575/ccs	951	38.80	39.90	5B
m84073_231201_031203_s3/110166362/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/103810484/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/121702533/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110167742/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132778321/ccs	977	53.33	38.89	5B
m84073_231201_031203_s3/126618023/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/132778594/ccs	947	38.86	29.88	5B
m84073_231201_031203_s3/132778414/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/126618504/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110232063/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/110168762/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/103942576/ccs	950	38.74	39.99	5B
m84073_231201_031203_s3/103941223/ccs	949	38.88	26.28	5B
m84073_231201_031203_s3/132842651/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110233987/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/126747995/ccs	977	53.33	40.00	5B
m84073_231201_031203_s3/126747808/ccs	951	38.91	25.26	5B
m84073_231201_031203_s3/110297580/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/132843689/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/121833596/ccs	1228	51.06	37.30	5B
m84073_231201_031203_s3/115868195/ccs	349	42.69	33.47	5B
m84073_231201_031203_s3/104007368/ccs	950	38.74	29.43	5B
m84073_231201_031203_s3/115869265/ccs	950	38.74	36.34	5B
m84073_231201_031203_s3/126749600/ccs	949	38.78	39.52	5B
m84073_231201_031203_s3/104007035/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/110363236/ccs	1218	51.07	40.00	5B
m84073_231201_031203_s3/121897165/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/104008077/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/104008383/ccs	949	38.88	34.41	5B
m84073_231201_031203_s3/126813497/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/126814318/ccs	949	38.88	32.02	5B
m84073_231201_031203_s3/110429539/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110428619/ccs	349	42.41	39.97	5B
m84073_231201_031203_s3/126879782/ccs	947	38.86	40.00	5B
m84073_231201_031203_s3/115999215/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110493839/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/110430760/ccs	949	38.88	39.96	5B
m84073_231201_031203_s3/104137564/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/115935858/ccs	949	38.78	25.94	5B
m84073_231201_031203_s3/132974860/ccs	587	52.30	40.00	5B
m84073_231201_031203_s3/132975606/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/126943639/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/121964273/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/110496226/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110495538/ccs	950	38.84	39.17	5B
m84073_231201_031203_s3/126945599/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/104203238/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/110559764/ccs	951	38.80	36.08	5B
m84073_231201_031203_s3/133040566/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/110559781/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133039979/ccs	977	53.33	39.73	5B
m84073_231201_031203_s3/104204189/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133040949/ccs	949	38.78	20.88	5B
m84073_231201_031203_s3/104204373/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110561934/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110625056/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110561293/ccs	949	38.88	32.02	5B
m84073_231201_031203_s3/116001123/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/104269698/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133105436/ccs	349	42.41	39.95	5B
m84073_231201_031203_s3/127011747/ccs	949	38.88	39.18	5B
m84073_231201_031203_s3/127075342/ccs	948	38.82	28.23	5B
m84073_231201_031203_s3/133106454/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/133106081/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/133170847/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/110626716/ccs	645	47.75	28.46	5B
m84073_231201_031203_s3/116066725/ccs	349	42.41	39.97	5B
m84073_231201_031203_s3/122095714/ccs	948	38.82	21.30	5B
m84073_231201_031203_s3/122093927/ccs	952	38.87	40.00	5B
m84073_231201_031203_s3/127140599/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/104336221/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/133171501/ccs	1228	51.06	40.00	5B
m84073_231201_031203_s3/127140059/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133172138/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/127141259/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/104400478/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/127206488/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/122160507/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/122159829/ccs	968	56.40	39.98	5B
m84073_231201_031203_s3/122160820/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/133236175/ccs	949	38.88	39.60	5B
m84073_231201_031203_s3/133300434/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/104400748/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/110692244/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/104401454/ccs	958	39.14	20.69	5B
m84073_231201_031203_s3/104464499/ccs	949	38.88	39.71	5B
m84073_231201_031203_s3/110691656/ccs	350	42.29	19.22	5B
m84073_231201_031203_s3/110690924/ccs	950	38.84	31.98	5B
m84073_231201_031203_s3/127207308/ccs	84	38.10	39.12	5B
m84073_231201_031203_s3/127273636/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/116131872/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/127272555/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/122225848/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/122225800/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/116196426/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/110757474/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133301615/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133302359/ccs	949	38.78	32.02	5B
m84073_231201_031203_s3/110756388/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/127337053/ccs	950	38.74	31.35	5B
m84073_231201_031203_s3/127337162/ccs	947	38.86	38.73	5B
m84073_231201_031203_s3/104531054/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/116197257/ccs	951	38.80	36.33	5B
m84073_231201_031203_s3/127337658/ccs	949	38.78	39.91	5B
m84073_231201_031203_s3/104595937/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/116197274/ccs	950	38.84	39.91	5B
m84073_231201_031203_s3/116261908/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/127337937/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/104597214/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133366625/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/133366371/ccs	349	42.41	39.55	5B
m84073_231201_031203_s3/110821561/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116263477/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/122292132/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116263527/ccs	950	38.74	39.99	5B
m84073_231201_031203_s3/104598048/ccs	356	41.29	22.34	5B
m84073_231201_031203_s3/104661823/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133431850/ccs	951	38.80	24.25	5B
m84073_231201_031203_s3/104598078/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/127468732/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116328781/ccs	948	38.71	36.87	5B
m84073_231201_031203_s3/122357356/ccs	1218	51.07	27.47	5B
m84073_231201_031203_s3/122357039/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110823221/ccs	349	42.41	39.77	5B
m84073_231201_031203_s3/104727760/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/104727819/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/127533796/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/116329284/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/122357116/ccs	949	38.78	27.03	5B
m84073_231201_031203_s3/133432953/ccs	949	38.88	34.79	5B
m84073_231201_031203_s3/127598940/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133496898/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/116392583/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133499122/ccs	949	38.78	32.02	5B
m84073_231201_031203_s3/110888864/ccs	331	44.41	40.00	5B
m84073_231201_031203_s3/104859514/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/127601162/ccs	950	38.74	39.90	5B
m84073_231201_031203_s3/104924922/ccs	948	38.71	31.89	5B
m84073_231201_031203_s3/104924566/ccs	949	38.88	39.10	5B
m84073_231201_031203_s3/104924998/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110954101/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/110954991/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/110954309/ccs	950	38.84	32.02	5B
m84073_231201_031203_s3/110955154/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116459659/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116459954/ccs	949	38.78	39.18	5B
m84073_231201_031203_s3/116460422/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/122489765/ccs	349	42.69	38.04	5B
m84073_231201_031203_s3/122552866/ccs	949	38.78	39.71	5B
m84073_231201_031203_s3/104989828/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/127729927/ccs	949	38.78	39.98	5B
m84073_231201_031203_s3/127666803/ccs	977	53.33	31.37	5B
m84073_231201_031203_s3/133629396/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/122553660/ccs	349	42.41	33.99	5B
m84073_231201_031203_s3/133564804/ccs	948	38.82	31.96	5B
m84073_231201_031203_s3/105054455/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/104991517/ccs	950	38.84	39.89	5B
m84073_231201_031203_s3/116525510/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/111018494/ccs	349	42.41	26.06	5B
m84073_231201_031203_s3/116589165/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/127796025/ccs	949	38.67	40.00	5B
m84073_231201_031203_s3/122620126/ccs	949	38.78	24.06	5B
m84073_231201_031203_s3/122620559/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/127731260/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/111020167/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/122684280/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/122684674/ccs	350	42.29	40.00	5B
m84073_231201_031203_s3/105119842/ccs	949	38.78	34.58	5B
m84073_231201_031203_s3/133630477/ccs	949	38.78	26.65	5B
m84073_231201_031203_s3/111020654/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/133694009/ccs	951	38.70	27.50	5B
m84073_231201_031203_s3/111020989/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/127797648/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/105121011/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/122685762/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/105120822/ccs	949	38.78	32.69	5B
m84073_231201_031203_s3/122749987/ccs	33	60.61	40.00	5B
m84073_231201_031203_s3/105122400/ccs	583	51.97	24.80	5B
m84073_231201_031203_s3/105185961/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/105186403/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/127863280/ccs	349	42.41	33.41	5B
m84073_231201_031203_s3/127862672/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133759067/ccs	949	38.78	36.69	5B
m84073_231201_031203_s3/105252436/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/127928076/ccs	948	38.92	36.87	5B
m84073_231201_031203_s3/111086084/ccs	346	40.46	39.28	5B
m84073_231201_031203_s3/105252795/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/105251352/ccs	949	38.78	39.72	5B
m84073_231201_031203_s3/122816135/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/105317241/ccs	1228	51.06	32.93	5B
m84073_231201_031203_s3/105316665/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/105253753/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/127991884/ccs	949	38.99	24.37	5B
m84073_231201_031203_s3/116656806/ccs	950	38.95	34.45	5B
m84073_231201_031203_s3/133759269/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/127928766/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/133760819/ccs	350	42.57	40.00	5B
m84073_231201_031203_s3/127993066/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116719869/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/116720018/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/122881009/ccs	950	39.05	24.78	5B
m84073_231201_031203_s3/111151962/ccs	948	38.82	39.91	5B
m84073_231201_031203_s3/122881521/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/111214953/ccs	949	38.88	31.97	5B
m84073_231201_031203_s3/133825348/ccs	949	38.78	39.90	5B
m84073_231201_031203_s3/105382805/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/127994331/ccs	950	38.74	39.91	5B
m84073_231201_031203_s3/127993795/ccs	949	38.88	38.73	5B
m84073_231201_031203_s3/133825329/ccs	948	38.82	40.00	5B
m84073_231201_031203_s3/122882233/ccs	949	38.88	39.99	5B
m84073_231201_031203_s3/127994216/ccs	950	38.84	24.36	5B
m84073_231201_031203_s3/105318707/ccs	949	38.88	39.18	5B
m84073_231201_031203_s3/127993143/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/111217471/ccs	949	38.88	38.44	5B
m84073_231201_031203_s3/111215461/ccs	949	38.78	31.01	5B
m84073_231201_031203_s3/111215591/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/111216269/ccs	952	38.76	39.72	5B
m84073_231201_031203_s3/105447625/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133827497/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133891418/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/133827430/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/133890991/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/111281887/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133955862/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116787630/ccs	330	44.55	40.00	5B
m84073_231201_031203_s3/128058804/ccs	951	38.80	39.91	5B
m84073_231201_031203_s3/105448641/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/133956274/ccs	949	38.88	39.91	5B
m84073_231201_031203_s3/133956266/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/116851546/ccs	1218	51.07	38.87	5B
m84073_231201_031203_s3/105448653/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/133958285/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116851578/ccs	949	38.78	39.99	5B
m84073_231201_031203_s3/133957464/ccs	950	38.74	38.48	5B
m84073_231201_031203_s3/116852383/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/150996146/ccs	1031	40.25	26.70	5B
m84073_231201_031203_s3/105514901/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/134022699/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/116917228/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/116918697/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/105514025/ccs	349	42.69	40.00	5B
m84073_231201_031203_s3/150997704/ccs	84	38.10	40.00	5B
m84073_231201_031203_s3/151061045/ccs	949	38.78	23.14	5B
m84073_231201_031203_s3/116918809/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/134023682/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/128190080/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/134023632/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/111346317/ccs	948	38.82	40.00	5B
m84073_231201_031203_s3/134088972/ccs	949	38.78	33.17	5B
m84073_231201_031203_s3/128190321/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/151126250/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/128191120/ccs	948	38.82	32.02	5B
m84073_231201_031203_s3/128191448/ccs	589	51.27	40.00	5B
m84073_231201_031203_s3/151126857/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/151062872/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/128256605/ccs	948	38.82	40.00	5B
m84073_231201_031203_s3/128255987/ccs	348	42.82	23.57	5B
m84073_231201_031203_s3/151128825/ccs	949	38.78	39.81	5B
m84073_231201_031203_s3/128319819/ccs	949	38.78	39.90	5B
m84073_231201_031203_s3/151192096/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/105580786/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/128322150/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/111413379/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/105580390/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/116984436/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/151257364/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/117048005/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/151194466/ccs	950	38.74	40.00	5B
m84073_231201_031203_s3/151194112/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/128386335/ccs	348	42.24	31.43	5B
m84073_231201_031203_s3/128451055/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/117050298/ccs	949	38.88	39.18	5B
m84073_231201_031203_s3/128387734/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/162203961/ccs	589	51.44	27.13	5B
m84073_231201_031203_s3/117112995/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/151323376/ccs	350	42.57	40.00	5B
m84073_231201_031203_s3/151259030/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/105645775/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/105645499/ccs	949	38.78	39.64	5B
m84073_231201_031203_s3/105646636/ccs	950	38.84	21.79	5B
m84073_231201_031203_s3/128453465/ccs	350	44.00	40.00	5B
m84073_231201_031203_s3/105646491/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/162269234/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/128453434/ccs	948	38.82	39.99	5B
m84073_231201_031203_s3/117180922/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/105711278/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/128517876/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/128517776/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/151325194/ccs	948	38.82	40.00	5B
m84073_231201_031203_s3/105711676/ccs	949	38.78	36.42	5B
m84073_231201_031203_s3/162332983/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/117243982/ccs	589	51.27	40.00	5B
m84073_231201_031203_s3/162269986/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/162270009/ccs	330	44.24	40.00	5B
m84073_231201_031203_s3/162334929/ccs	68	57.35	40.00	5B
m84073_231201_031203_s3/117244870/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/117245502/ccs	950	38.84	39.99	5B
m84073_231201_031203_s3/111545263/ccs	950	38.84	40.00	5B
m84073_231201_031203_s3/117309541/ccs	950	38.84	24.19	5B
m84073_231201_031203_s3/151388685/ccs	949	38.88	39.44	5B
m84073_231201_031203_s3/162334858/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/117310467/ccs	949	38.88	36.97	5B
m84073_231201_031203_s3/151390205/ccs	951	38.80	40.00	5B
m84073_231201_031203_s3/105775657/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/105777030/ccs	949	38.78	36.88	5B
m84073_231201_031203_s3/105776446/ccs	949	38.88	40.00	5B
m84073_231201_031203_s3/105777689/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/151391201/ccs	949	38.78	40.00	5B
m84073_231201_031203_s3/151454374/ccs	950	38.84	38.27	5B
m84073_231201_031203_s3/156568319/ccs	349	42.41	40.00	5B
m84073_231201_031203_s3/117312139/ccs	950	38.74	40.00	5B
